text_id,card_id,chara_name,text,type,type_note
669,87,夏野 太陽,もう少しで浄化できますよ。さあ、もうひと頑張り……！ :キミならできますよ。さあ、集中してください！:素晴らしいですね！その調子ですよ！,2,浄化時
670,87,夏野 太陽,僕がお役に立てることはありますか?:今日も一緒にがんばりましょうね:大丈夫。キミなら今日も乗り切れます,1,挨拶
671,87,夏野 太陽,,7,強化ベース
672,87,夏野 太陽,,8,強化素材
673,88,夏野 向日葵,あの、今日はあなたにプレゼントをもってきました%pこれ、ライラックの花束なんですよ。どうしても、もらって欲しくて…%pあなたと出会えて、わたしとってもうれしいです！%pこれからも、仲良くしてくださいね。うふふ…！,4,親愛度max
674,88,夏野 向日葵,まぁ、星の瞬きみたい。いつまでも見ていたいですね:浄化、本当にお上手ですね。ふふふ:マスターの事応援していますよー,2,浄化時
675,88,夏野 向日葵,みなさーん、ケンカはだめですよ！,6,バトル
676,88,夏野 向日葵,暖かい…それにとても綺麗な光…！これが変身…？うん、マスターさん、いきますよ！,5,変身
677,88,夏野 向日葵,今日もいっしょにがんばりましょー:今日はどんなことしましょうか?:今日もお花が綺麗ですねーあの花笑ってますねー,1,挨拶
678,88,夏野 向日葵,今日もお疲れ様です。特製のフワラーティーはいがか？飲むと元気がでてきますよ:あなたに、ポインセチアの鉢植えをプレゼントさせてください。私の気持ちです…,3,親愛度up
679,88,夏野 向日葵,,7,強化ベース
680,88,夏野 向日葵,,8,強化素材
681,89,大河 愛,,8,強化素材
682,89,大河 愛,いっぱい稼がないとねっ:強くならなきゃねーっ！:ここは好きだな！だって、自由だもん！,1,挨拶
683,89,大河 愛,うっ、うっ、体の中が熱いよぉ…。ボク、どうなっちゃうの？ こわいよぉ,5,変身
684,89,大河 愛,ときどき、こうやってボクとお散歩しない？,3,親愛度up
685,89,大河 愛,ボクたちに隙は無いんだからね！:やっつけてやる！,6,バトル
686,89,大河 愛,ボクのことどう思ってる？%pボクは…%pおしえな〜い！えへへ,4,親愛度max
687,89,大河 愛,,7,強化ベース
688,89,大河 愛,浄化ってさ、石以外にも出来んのかな?:後ろの守りはボクがやるよーっ,2,浄化時
689,90,葉隠 黒子,・・・・(黒子は得意げにこちらを見ている):・・・・(黒子は印を結んだ！…しかし何も起こらなかった！):・・・・(戦闘開始！服のサイズが合わず思うように動けない！）,2,浄化時
690,90,葉隠 黒子,・・・・・・(黒子は遊びに行きたそうにこちらを見ている): ・・・・・・(黒子はぼーっとしている。なにも考えていない):・・・・・(電波が無くてゲームができない！黒子のテンションDOWN),1,挨拶
691,90,葉隠 黒子,……！（黒子は印を結んだ！しかし何も起こらなかった）:……！！！（黒子は焦っている！）,6,バトル
692,90,葉隠 黒子,・・・・・・・・（葉隠黒子はゆっくりとした所作で印を結び、そして目を閉じた。大気が震え、力の本流が渦巻く！）,5,変身
693,90,葉隠 黒子,,7,強化ベース
694,90,葉隠 黒子,,8,強化素材
695,90,葉隠 黒子,・・・・（葉隠黒子が現れた！）%p・・・・（黒子は黒子は無言で懐から携帯ゲーム機を取り出した）%p・・・・（黒子はジュエルマスターにゲーム機を渡した）%p・・・・（黒子は更にもう一台、ゲーム機を取り出した！）%p・・・・（スーパーインドアファイターIIの対戦が開始された）,4,親愛度max
696,90,葉隠 黒子,・・・・・・・・（ポンポン）（黒子はジュエルマスターの肩を叩いた。満足気な顔をしている）,3,親愛度up
697,91,桜 結衣,路上だって異世界だって聴いてくれる人が居るなら…ね！:世界を救うアイドル…なるほど、それだ！:いわばシークレットLiveだね！………シークレットすぎるけれども:マネージャー怒るだろうなあ…うー。まーしょうがないよ！ウンウン…:寝ても覚めても全力！全力少女Σをよろしく〜！,1,挨拶
698,91,桜 結衣,んっ……これが、セイバーの力なんだね。分かるよ！っよーし桜結衣！天辺に向かって、いきます！,5,変身
699,91,桜 結衣,ねえねえ、マスターさんも一緒に踊る？ちからいっぱいするとね、気っ持ちいいよー！,3,親愛度up
700,91,桜 結衣,おおっと、ユイがセンターですか？よーし！みんなついてこーい！,6,バトル
701,91,桜 結衣,チャッチャララッチャー〜ドドドーン。ドカーン！ときてッ、マイク投げーの、ターン！キャッチ！イエイ！%pふうふう…疲れたー。あ、あれ？マスターさん？いつからいたの？わー、今全開ですっぴんだよ！%p汗だくでお恥ずかしい…。ここ空調もないし、すぐにこうなっちゃうんだよ…まあ、しょうがないよね！%pそう！流した汗だけ天辺に近づくのだから！…っていうのはマネージャの受け売り。けど、ほんとそう思うんだ%p思いっきりした事は、絶対ムダにならないもん。思い通りになるかは分かんないけど、ちゃんと返ってくる%p…なんて言うまでもないか！マスターさんも、いつだって全力だもんね。全力浄化！光りっぱなし！あはは%pわたしたち、全力同士だ。ふふふ、良いよね。こういうの、何て言うんだっけ…えーと…%pそうだ、戦友。うん、私たち、戦友だね！,4,親愛度max
702,91,桜 結衣,わー凄い。綺麗…。照明さん羨ましがるだろうなあ:歌って踊って…よっと！ととと。闘えるアイドルですから！:第二宇宙速度をこえってっー♪星を滑ろおー♪チャッチャズチャチャー:歌が星喰いに効くのは…聞き惚れてる？…悶えてるのかな,2,浄化時
703,91,桜 結衣,,7,強化ベース
704,91,桜 結衣,,8,強化素材
705,92,錆谷 正元,…………勝負だ,6,バトル
706,92,錆谷 正元,…この拳の行き着く先を、見せてくれ………応ッ！,5,変身
707,92,錆谷 正元,,7,強化ベース
708,92,錆谷 正元,,8,強化素材
709,92,錆谷 正元,俺の出番か？:……………行くか:ッフ…ッフ…(一心不乱に宙を突いている),1,挨拶
710,92,錆谷 正元,……敵だな。俺がやる:………小さい奴らは、脆いな:相手をするのは、俺だけで良い…,2,浄化時
711,92,錆谷 正元,………お前には感謝している%p…すまないな、他に言葉が無い。何と言うべきだろうか…%p知っているかもしれないが、俺は格闘家だ。殴り合いが、飯のタネだった%p錆び鉄、などと呼ばれていた。成績は、良くなかったな%pしかし闘う相手が、居なくなった。愚劣に正拳しか打たず、相手を壊す、厄介ものだと%pだが絶たれた拳の道は、ここで開けた。お前のお陰なんだろう？%pだから感謝している。俺は、俺の使い道を得た…,4,親愛度max
712,92,錆谷 正元,お前には感謝している,3,親愛度up
713,93,鷹乃目 しの,おい、石！聞こえるのなら聞いてくれ。私の願いは、田中を振り向かせることだ！さぁ変身させろ！,5,変身
714,93,鷹乃目 しの,,7,強化ベース
715,93,鷹乃目 しの,すごいな。やっぱ夢としか思えない:こんなに眩しいのに、目がさめないんだなあ:美しい輝きだ。田中と二人きりで見てみたいな…！,2,浄化時
716,93,鷹乃目 しの,もう知ってるかもしれないけど、私、田中ってヤツが好きでさ%p自分なりに頑張ってるんだけど、なかなかうまくいかなくて%p好きになった男を振り向かせるためには、どうやったらいいんだろう%p教えてくれないか…？可及的速やかにな。ほら、はやく！,4,親愛度max
717,93,鷹乃目 しの,夢にしては妙にハッキリしてるな:また同じ夢の続きか:夢だというのに思うようにならない。田中…田中…むう,1,挨拶
718,93,鷹乃目 しの,夢の中でなら…許されるよな:嫌な夢だな,6,バトル
719,93,鷹乃目 しの,毎晩お前の顔を見てるせいか、妙に親しみを感じるんだよな,3,親愛度up
720,93,鷹乃目 しの,,8,強化素材
721,94,田中 走馬,この世界で生き抜くには、一体どうしたら…?:鷹乃目さん、今頃どうしてるかな…,1,挨拶
722,94,田中 走馬,,7,強化ベース
723,94,田中 走馬,マスターさん%p僕のこと、情けない男だって思ってますか%p実際、まだ何も出来ないのは事実なので仕方ないですが…%pでも、見ててください。僕、変わってみせますから%pこんなんじゃ鷹乃目さんにもあわす顔がありませんしね…！,4,親愛度max
724,94,田中 走馬,今回は僕がお手伝いします！:少しずつでも、上達していきたいです:えいっ！えいっ！…お役にたってますかね？,2,浄化時
